"","Subject_ID","Age","Gender","Session","Trial","Advisor","stm_Coh","stm_Dir","Decicion_1","Confidence_1","RT_1","Accuracy_1","Score_1","Score_2","Decision_2","Confidence_2","RT_2","Accuracy_2","avd_Decision","adv_Confidence","adv_Accuracy","abs_conf_1","Calibration","Resolution","Benefit","crit_Susceptibility"
"3470",15,23,0,1,110,2,0.043,1,1,0.6,896,1,68,98,1,0.9,2701,1,1,0.7,1,0.6,0.4269374,0.07827086,30,-0.0477182027870634
"3471",15,23,0,1,111,2,0.043,1,1,0.6,777,1,68,68,1,0.6,2627,1,0,-0.6,0,0.6,0.4269374,0.07827086,0,-0.0477182027870634
"3472",15,23,0,1,112,2,0.043,1,1,1,947,1,100,100,1,1,2242,1,1,0.9,1,1,0.4269374,0.07827086,0,-0.0477182027870634
"3473",15,23,0,1,113,2,0.043,0,0,-1,791,1,100,68,0,-0.6,8511,1,1,1,0,1,0.4269374,0.07827086,-32,-0.0477182027870634
"3474",15,23,0,1,114,2,0.043,0,0,-0.9,815,1,98,100,0,-1,2485,1,0,-0.6,1,0.9,0.4269374,0.07827086,2,-0.0477182027870634
"3475",15,23,0,1,115,2,0.043,1,1,1,803,1,100,92,1,0.8,2708,1,0,-0.6,0,1,0.4269374,0.07827086,-8,-0.0477182027870634
"3476",15,23,0,1,116,2,0.043,1,0,-0.8,498,0,-28,28,0,-0.6,2258,0,1,0.8,1,0.8,0.4269374,0.07827086,56,-0.0477182027870634
"3477",15,23,0,1,117,2,0.043,1,1,0.6,924,1,68,68,1,0.6,2528,1,0,-0.6,0,0.6,0.4269374,0.07827086,0,-0.0477182027870634
"3478",15,23,0,1,118,2,0.043,0,0,-0.9,1061,1,98,100,0,-1,2511,1,0,-0.7,1,0.9,0.4269374,0.07827086,2,-0.0477182027870634
"3479",15,23,0,1,119,2,0.043,0,0,-0.6,1294,1,68,100,0,-1,3224,1,0,-1,1,0.6,0.4269374,0.07827086,32,-0.0477182027870634
"3480",15,23,0,1,120,2,0.043,1,0,-0.8,780,0,-28,100,1,1,3270,1,1,0.9,1,0.8,0.4269374,0.07827086,128,-0.0477182027870634
"3481",15,23,0,2,121,1,0.043,0,0,-0.8,1534,1,92,82,0,-0.7,3574,1,1,0.8,0,0.8,0.4269374,0.07827086,-10,-0.0477182027870634
"3482",15,23,0,2,122,1,0.043,1,1,0.6,1687,1,68,92,1,0.8,4512,1,1,1,1,0.6,0.4269374,0.07827086,24,-0.0477182027870634
"3483",15,23,0,2,123,1,0.043,0,0,-0.8,556,1,92,68,0,-0.6,2816,1,1,0.9,0,0.8,0.4269374,0.07827086,-24,-0.0477182027870634
"3484",15,23,0,2,124,1,0.043,1,0,-0.6,1556,0,28,-62,0,-0.9,4627,0,0,-0.8,0,0.6,0.4269374,0.07827086,-90,-0.0477182027870634
"3485",15,23,0,2,125,1,0.043,0,0,-0.7,603,1,82,82,0,-0.7,2358,1,1,0.6,0,0.7,0.4269374,0.07827086,0,-0.0477182027870634
"3486",15,23,0,2,126,1,0.043,0,0,-0.8,664,1,92,68,0,-0.6,2599,1,1,0.8,0,0.8,0.4269374,0.07827086,-24,-0.0477182027870634
"3487",15,23,0,2,127,1,0.043,1,0,-0.6,939,0,28,-62,0,-0.9,3294,0,0,-0.8,0,0.6,0.4269374,0.07827086,-90,-0.0477182027870634
"3488",15,23,0,2,128,1,0.043,1,0,-0.7,577,0,2,28,0,-0.6,3282,0,1,0.7,1,0.7,0.4269374,0.07827086,26,-0.0477182027870634
"3489",15,23,0,2,129,1,0.043,1,1,1,1058,1,100,100,1,1,2748,1,1,0.9,1,1,0.4269374,0.07827086,0,-0.0477182027870634
"3490",15,23,0,2,130,1,0.043,0,0,-1,944,1,100,100,0,-1,2254,1,0,-1,1,1,0.4269374,0.07827086,0,-0.0477182027870634
"3491",15,23,0,2,131,1,0.043,0,0,-1,1322,1,100,100,0,-1,2747,1,0,-1,1,1,0.4269374,0.07827086,0,-0.0477182027870634
"3492",15,23,0,2,132,1,0.043,1,1,0.6,859,1,68,100,1,1,2859,1,1,0.9,1,0.6,0.4269374,0.07827086,32,-0.0477182027870634
"3493",15,23,0,2,133,1,0.043,1,1,0.6,855,1,68,98,1,0.9,2785,1,1,0.6,1,0.6,0.4269374,0.07827086,30,-0.0477182027870634
"3494",15,23,0,2,134,1,0.043,0,0,-1,975,1,100,92,0,-0.8,3456,1,1,0.7,0,1,0.4269374,0.07827086,-8,-0.0477182027870634
"3495",15,23,0,2,135,1,0.043,0,0,-0.9,751,1,98,92,0,-0.8,3351,1,1,0.9,0,0.9,0.4269374,0.07827086,-6,-0.0477182027870634
"3496",15,23,0,2,136,1,0.043,0,0,-0.9,1004,1,98,100,0,-1,2714,1,1,0.7,0,0.9,0.4269374,0.07827086,2,-0.0477182027870634
"3497",15,23,0,2,137,1,0.043,0,1,0.6,991,0,28,68,0,-0.6,3031,1,0,-0.9,1,0.6,0.4269374,0.07827086,40,-0.0477182027870634
"3498",15,23,0,2,138,1,0.043,1,1,0.6,1861,1,68,100,1,1,3881,1,1,0.9,1,0.6,0.4269374,0.07827086,32,-0.0477182027870634
"3499",15,23,0,2,139,1,0.043,0,0,-0.9,869,1,98,100,0,-1,2364,1,0,-0.7,1,0.9,0.4269374,0.07827086,2,-0.0477182027870634
"3500",15,23,0,2,140,1,0.043,0,0,-0.9,763,1,98,100,0,-1,2188,1,0,-0.9,1,0.9,0.4269374,0.07827086,2,-0.0477182027870634
"3501",15,23,0,2,141,1,0.043,1,1,0.9,952,1,98,100,1,1,2362,1,1,1,1,0.9,0.4269374,0.07827086,2,-0.0477182027870634
"3502",15,23,0,2,142,1,0.043,0,0,-0.9,858,1,98,100,0,-1,5639,1,0,-0.6,1,0.9,0.4269374,0.07827086,2,-0.0477182027870634
"3503",15,23,0,2,143,1,0.043,1,1,1,917,1,100,82,1,0.7,3332,1,0,-0.8,0,1,0.4269374,0.07827086,-18,-0.0477182027870634
"3504",15,23,0,2,144,1,0.043,1,0,-0.7,646,0,2,68,1,0.6,2567,1,1,0.8,1,0.7,0.4269374,0.07827086,66,-0.0477182027870634
"3505",15,23,0,2,145,1,0.043,0,0,-0.8,576,1,92,2,1,0.7,6346,0,1,1,0,0.8,0.4269374,0.07827086,-90,-0.0477182027870634
"3506",15,23,0,2,146,1,0.043,1,1,0.6,731,1,68,98,1,0.9,2566,1,1,0.8,1,0.6,0.4269374,0.07827086,30,-0.0477182027870634
"3507",15,23,0,2,147,1,0.043,1,0,-0.6,1053,0,28,82,1,0.7,3238,1,1,0.9,1,0.6,0.4269374,0.07827086,54,-0.0477182027870634
"3508",15,23,0,2,148,1,0.043,0,0,-0.6,556,1,68,98,0,-0.9,2656,1,0,-0.6,1,0.6,0.4269374,0.07827086,30,-0.0477182027870634
"3509",15,23,0,2,149,1,0.043,0,0,-1,1141,1,100,100,0,-1,2471,1,0,-0.7,1,1,0.4269374,0.07827086,0,-0.0477182027870634
"3510",15,23,0,2,150,1,0.043,1,1,0.7,484,1,82,100,1,1,2564,1,1,0.9,1,0.7,0.4269374,0.07827086,18,-0.0477182027870634
"3511",15,23,0,2,151,1,0.043,1,1,0.6,1688,1,68,68,1,0.6,3063,1,0,-0.6,0,0.6,0.4269374,0.07827086,0,-0.0477182027870634
"3512",15,23,0,2,152,1,0.043,0,0,-0.9,620,1,98,100,0,-1,2405,1,0,-0.6,1,0.9,0.4269374,0.07827086,2,-0.0477182027870634
"3513",15,23,0,2,153,1,0.043,0,0,-1,701,1,100,100,0,-1,2196,1,0,-0.8,1,1,0.4269374,0.07827086,0,-0.0477182027870634
"3514",15,23,0,2,154,1,0.043,0,1,0.6,343,0,28,82,0,-0.7,2384,1,0,-0.9,1,0.6,0.4269374,0.07827086,54,-0.0477182027870634
"3515",15,23,0,2,155,1,0.043,0,0,-0.7,514,1,82,100,0,-1,2404,1,0,-0.8,1,0.7,0.4269374,0.07827086,18,-0.0477182027870634
"3516",15,23,0,2,156,1,0.043,1,1,0.8,486,1,92,28,0,-0.6,3141,0,0,-0.9,0,0.8,0.4269374,0.07827086,-64,-0.0477182027870634
"3517",15,23,0,2,157,1,0.043,0,0,-0.6,305,1,68,68,0,-0.6,1980,1,1,0.6,0,0.6,0.4269374,0.07827086,0,-0.0477182027870634
"3518",15,23,0,2,158,1,0.043,1,0,-0.6,572,0,28,68,1,0.6,2867,1,1,0.7,1,0.6,0.4269374,0.07827086,40,-0.0477182027870634
"3519",15,23,0,2,159,1,0.043,0,0,-0.7,447,1,82,100,0,-1,2192,1,0,-0.7,1,0.7,0.4269374,0.07827086,18,-0.0477182027870634
"3520",15,23,0,2,160,1,0.043,1,1,0.6,1644,1,68,-28,0,-0.8,4219,0,0,-1,0,0.6,0.4269374,0.07827086,-96,-0.0477182027870634
"3521",15,23,0,2,161,1,0.043,0,0,-1,767,1,100,100,0,-1,2087,1,0,-0.8,1,1,0.4269374,0.07827086,0,-0.0477182027870634
"3522",15,23,0,2,162,1,0.043,0,0,-1,843,1,100,100,0,-1,2163,1,1,0.6,0,1,0.4269374,0.07827086,0,-0.0477182027870634
"3523",15,23,0,2,163,1,0.043,1,1,0.6,802,1,68,92,1,0.8,2442,1,1,0.7,1,0.6,0.4269374,0.07827086,24,-0.0477182027870634
"3524",15,23,0,2,164,1,0.043,0,0,-0.6,734,1,68,92,0,-0.8,3189,1,0,-0.6,1,0.6,0.4269374,0.07827086,24,-0.0477182027870634
"3525",15,23,0,2,165,1,0.043,0,0,-1,835,1,100,100,0,-1,2395,1,0,-0.7,1,1,0.4269374,0.07827086,0,-0.0477182027870634
"3526",15,23,0,2,166,1,0.043,1,0,-0.6,962,0,28,-100,0,-1,2977,0,0,-1,0,0.6,0.4269374,0.07827086,-128,-0.0477182027870634
"3527",15,23,0,2,167,1,0.043,0,0,-0.7,465,1,82,98,0,-0.9,2480,1,1,0.6,0,0.7,0.4269374,0.07827086,16,-0.0477182027870634
"3528",15,23,0,2,168,1,0.043,1,0,-0.9,734,0,-62,-100,0,-1,2229,0,1,0.6,1,0.9,0.4269374,0.07827086,-38,-0.0477182027870634
"3529",15,23,0,2,169,1,0.043,0,0,-0.7,651,1,82,68,0,-0.6,2251,1,1,0.7,0,0.7,0.4269374,0.07827086,-14,-0.0477182027870634
"3530",15,23,0,2,170,1,0.043,1,1,0.9,1057,1,98,100,1,1,2532,1,1,0.8,1,0.9,0.4269374,0.07827086,2,-0.0477182027870634
"3531",15,23,0,2,171,1,0.043,1,1,1,892,1,100,100,1,1,2302,1,1,0.6,1,1,0.4269374,0.07827086,0,-0.0477182027870634
"3532",15,23,0,2,172,1,0.043,0,1,0.6,398,0,28,-28,1,0.8,2228,0,1,0.6,0,0.6,0.4269374,0.07827086,-56,-0.0477182027870634
"3533",15,23,0,2,173,1,0.043,0,0,-0.9,693,1,98,100,0,-1,2359,1,0,-0.8,1,0.9,0.4269374,0.07827086,2,-0.0477182027870634
"3534",15,23,0,2,174,1,0.043,1,1,0.6,342,1,68,68,1,0.6,1652,1,0,-0.6,0,0.6,0.4269374,0.07827086,0,-0.0477182027870634
"3535",15,23,0,2,175,1,0.043,1,0,-0.9,1222,0,-62,-100,0,-1,2732,0,0,-0.7,0,0.9,0.4269374,0.07827086,-38,-0.0477182027870634
"3536",15,23,0,2,176,1,0.043,1,0,-0.6,812,0,28,-62,0,-0.9,3908,0,0,-0.8,0,0.6,0.4269374,0.07827086,-90,-0.0477182027870634
"3537",15,23,0,2,177,1,0.043,0,1,0.6,291,0,28,28,1,0.6,1826,0,0,-0.6,1,0.6,0.4269374,0.07827086,0,-0.0477182027870634
"3538",15,23,0,2,178,1,0.043,1,1,0.6,411,1,68,100,1,1,2396,1,1,1,1,0.6,0.4269374,0.07827086,32,-0.0477182027870634
"3539",15,23,0,2,179,1,0.043,0,0,-0.6,661,1,68,98,0,-0.9,2476,1,0,-0.8,1,0.6,0.4269374,0.07827086,30,-0.0477182027870634
"3540",15,23,0,2,180,1,0.043,0,0,-0.6,506,1,68,98,0,-0.9,2426,1,0,-0.8,1,0.6,0.4269374,0.07827086,30,-0.0477182027870634
"3541",15,23,0,2,181,1,0.043,1,0,-0.6,442,0,28,68,1,0.6,2293,1,1,0.8,1,0.6,0.4269374,0.07827086,40,-0.0477182027870634
"3542",15,23,0,2,182,1,0.043,0,1,0.6,1012,0,28,28,1,0.6,2802,0,0,-0.6,1,0.6,0.4269374,0.07827086,0,-0.0477182027870634
"3543",15,23,0,2,183,1,0.043,0,0,-0.8,521,1,92,-28,1,0.8,2841,0,1,1,0,0.8,0.4269374,0.07827086,-120,-0.0477182027870634
"3544",15,23,0,2,184,1,0.043,0,0,-0.9,700,1,98,100,0,-1,2255,1,0,-1,1,0.9,0.4269374,0.07827086,2,-0.0477182027870634
"3545",15,23,0,2,185,1,0.043,0,0,-0.6,357,1,68,100,0,-1,2267,1,0,-1,1,0.6,0.4269374,0.07827086,32,-0.0477182027870634
"3546",15,23,0,2,186,1,0.043,1,1,0.6,1688,1,68,-28,0,-0.8,4804,0,0,-0.8,0,0.6,0.4269374,0.07827086,-96,-0.0477182027870634
"3547",15,23,0,2,187,1,0.043,1,0,-0.6,142,0,28,68,1,0.6,3012,1,1,1,1,0.6,0.4269374,0.07827086,40,-0.0477182027870634
"3548",15,23,0,2,188,1,0.043,1,1,0.7,1770,1,82,100,1,1,3610,1,1,0.8,1,0.7,0.4269374,0.07827086,18,-0.0477182027870634
"3549",15,23,0,2,189,1,0.043,1,1,0.6,963,1,68,28,0,-0.6,2658,0,0,-0.7,0,0.6,0.4269374,0.07827086,-40,-0.0477182027870634
"3550",15,23,0,2,190,1,0.043,0,0,-1,872,1,100,100,0,-1,2202,1,0,-0.7,1,1,0.4269374,0.07827086,0,-0.0477182027870634
"3551",15,23,0,2,191,1,0.043,1,1,1,936,1,100,82,1,0.7,2786,1,0,-0.6,0,1,0.4269374,0.07827086,-18,-0.0477182027870634
"3552",15,23,0,2,192,1,0.043,0,0,-0.7,1028,1,82,28,1,0.6,2943,0,1,0.8,0,0.7,0.4269374,0.07827086,-54,-0.0477182027870634
"3553",15,23,0,2,193,1,0.043,1,0,-0.6,318,0,28,2,0,-0.7,2593,0,1,0.6,1,0.6,0.4269374,0.07827086,-26,-0.0477182027870634
"3554",15,23,0,2,194,1,0.043,0,0,-0.6,757,1,68,2,1,0.7,3178,0,1,0.8,0,0.6,0.4269374,0.07827086,-66,-0.0477182027870634
"3555",15,23,0,2,195,1,0.043,1,1,0.6,519,1,68,100,1,1,2499,1,1,0.8,1,0.6,0.4269374,0.07827086,32,-0.0477182027870634
"3556",15,23,0,2,196,1,0.043,1,1,0.6,814,1,68,68,1,0.6,2309,1,0,-0.6,0,0.6,0.4269374,0.07827086,0,-0.0477182027870634
"3557",15,23,0,2,197,1,0.043,1,0,-0.6,1885,0,28,28,0,-0.6,3220,0,1,0.6,1,0.6,0.4269374,0.07827086,0,-0.0477182027870634
"3558",15,23,0,2,198,1,0.043,0,0,-0.6,300,1,68,92,0,-0.8,2160,1,0,-0.6,1,0.6,0.4269374,0.07827086,24,-0.0477182027870634
"3559",15,23,0,2,199,1,0.043,0,1,0.6,1207,0,28,100,0,-1,3868,1,0,-0.9,1,0.6,0.4269374,0.07827086,72,-0.0477182027870634
"3560",15,23,0,2,200,1,0.043,0,0,-1,1095,1,100,100,0,-1,2395,1,0,-0.7,1,1,0.4269374,0.07827086,0,-0.0477182027870634
"3561",15,23,0,2,201,1,0.043,1,1,0.6,300,1,68,92,1,0.8,2295,1,1,0.6,1,0.6,0.4269374,0.07827086,24,-0.0477182027870634
"3562",15,23,0,2,202,1,0.043,0,1,0.7,478,0,2,100,0,-1,3358,1,0,-1,1,0.7,0.4269374,0.07827086,98,-0.0477182027870634
"3563",15,23,0,2,203,1,0.043,0,1,0.6,575,0,28,-100,1,1,2540,0,1,0.8,0,0.6,0.4269374,0.07827086,-128,-0.0477182027870634
"3564",15,23,0,2,204,1,0.043,1,1,0.6,399,1,68,-28,0,-0.8,2969,0,0,-0.9,0,0.6,0.4269374,0.07827086,-96,-0.0477182027870634
"3565",15,23,0,2,205,1,0.043,0,1,0.6,329,0,28,68,0,-0.6,3774,1,0,-0.9,1,0.6,0.4269374,0.07827086,40,-0.0477182027870634
"3566",15,23,0,2,206,1,0.043,0,0,-0.8,687,1,92,100,0,-1,2462,1,0,-1,1,0.8,0.4269374,0.07827086,8,-0.0477182027870634
"3567",15,23,0,2,207,1,0.043,1,1,1,1036,1,100,100,1,1,2476,1,1,1,1,1,0.4269374,0.07827086,0,-0.0477182027870634
"3568",15,23,0,2,208,1,0.043,0,1,0.6,348,0,28,82,0,-0.7,2918,1,0,-0.9,1,0.6,0.4269374,0.07827086,54,-0.0477182027870634
"3569",15,23,0,2,209,1,0.043,1,0,-0.8,517,0,-28,-100,0,-1,2197,0,0,-1,0,0.8,0.4269374,0.07827086,-72,-0.0477182027870634
"3570",15,23,0,2,210,1,0.043,1,0,-0.6,702,0,28,98,1,0.9,3302,1,1,0.9,1,0.6,0.4269374,0.07827086,70,-0.0477182027870634
"3571",15,23,0,2,211,1,0.043,1,0,-1,1274,0,-100,92,1,0.8,4139,1,1,1,1,1,0.4269374,0.07827086,192,-0.0477182027870634
"3572",15,23,0,2,212,1,0.043,0,1,0.8,510,0,-28,-100,1,1,2265,0,1,0.7,0,0.8,0.4269374,0.07827086,-72,-0.0477182027870634
"3573",15,23,0,2,213,1,0.043,1,0,-0.6,377,0,28,28,0,-0.6,1862,0,1,0.7,1,0.6,0.4269374,0.07827086,0,-0.0477182027870634
"3574",15,23,0,2,214,1,0.043,0,0,-0.6,1466,1,68,100,0,-1,3707,1,0,-0.9,1,0.6,0.4269374,0.07827086,32,-0.0477182027870634
"3575",15,23,0,2,215,1,0.043,0,0,-0.6,379,1,68,100,0,-1,2459,1,0,-0.9,1,0.6,0.4269374,0.07827086,32,-0.0477182027870634
"3576",15,23,0,2,216,1,0.043,1,1,0.7,1016,1,82,100,1,1,2906,1,1,1,1,0.7,0.4269374,0.07827086,18,-0.0477182027870634
"3577",15,23,0,2,217,1,0.043,1,1,0.7,628,1,82,100,1,1,2813,1,1,1,1,0.7,0.4269374,0.07827086,18,-0.0477182027870634
"3578",15,23,0,2,218,1,0.043,1,0,-0.6,169,0,28,-62,0,-0.9,2884,0,0,-0.7,0,0.6,0.4269374,0.07827086,-90,-0.0477182027870634
"3579",15,23,0,2,219,1,0.043,1,1,0.6,614,1,68,100,1,1,2749,1,1,0.9,1,0.6,0.4269374,0.07827086,32,-0.0477182027870634
"3580",15,23,0,2,220,1,0.043,1,1,0.6,347,1,68,100,1,1,2297,1,1,0.7,1,0.6,0.4269374,0.07827086,32,-0.0477182027870634
"3581",15,23,0,2,221,1,0.043,1,1,0.6,761,1,68,68,1,0.6,2401,1,0,-0.7,0,0.6,0.4269374,0.07827086,0,-0.0477182027870634
"3582",15,23,0,2,222,1,0.043,0,0,-0.9,899,1,98,100,0,-1,2340,1,0,-0.9,1,0.9,0.4269374,0.07827086,2,-0.0477182027870634
"3583",15,23,0,2,223,1,0.043,1,1,0.6,614,1,68,92,1,0.8,2599,1,1,0.7,1,0.6,0.4269374,0.07827086,24,-0.0477182027870634
"3584",15,23,0,2,224,1,0.043,1,1,0.7,768,1,82,-100,0,-1,3133,0,0,-1,0,0.7,0.4269374,0.07827086,-182,-0.0477182027870634
"3585",15,23,0,2,225,1,0.043,0,1,0.7,514,0,2,98,0,-0.9,3299,1,0,-1,1,0.7,0.4269374,0.07827086,96,-0.0477182027870634
"3586",15,23,0,2,226,1,0.043,1,0,-0.6,2006,0,28,100,1,1,4396,1,1,1,1,0.6,0.4269374,0.07827086,72,-0.0477182027870634
"3587",15,23,0,2,227,1,0.043,1,1,1,939,1,100,100,1,1,2370,1,1,0.6,1,1,0.4269374,0.07827086,0,-0.0477182027870634
"3588",15,23,0,2,228,1,0.043,1,1,0.6,3004,1,68,98,1,0.9,5469,1,1,1,1,0.6,0.4269374,0.07827086,30,-0.0477182027870634
"3589",15,23,0,2,229,1,0.043,0,0,-1,1041,1,100,100,0,-1,2346,1,0,-0.7,1,1,0.4269374,0.07827086,0,-0.0477182027870634
"3590",15,23,0,2,230,1,0.043,1,0,-0.9,712,0,-62,2,0,-0.7,3172,0,1,0.7,1,0.9,0.4269374,0.07827086,64,-0.0477182027870634
"3591",15,23,0,2,231,1,0.043,0,0,-1,1304,1,100,98,0,-0.9,2999,1,1,0.8,0,1,0.4269374,0.07827086,-2,-0.0477182027870634
"3592",15,23,0,2,232,1,0.043,1,1,0.7,612,1,82,82,1,0.7,2948,1,0,-0.6,0,0.7,0.4269374,0.07827086,0,-0.0477182027870634
"3593",15,23,0,2,233,1,0.043,0,0,-0.9,621,1,98,100,0,-1,2091,1,0,-0.8,1,0.9,0.4269374,0.07827086,2,-0.0477182027870634
"3594",15,23,0,2,234,1,0.043,0,0,-0.6,488,1,68,-100,1,1,2943,0,1,0.9,0,0.6,0.4269374,0.07827086,-168,-0.0477182027870634
"3595",15,23,0,2,235,1,0.043,0,0,-1,723,1,100,100,0,-1,2098,1,0,-1,1,1,0.4269374,0.07827086,0,-0.0477182027870634
"3596",15,23,0,2,236,1,0.043,0,0,-0.7,996,1,82,68,0,-0.6,2661,1,1,0.7,0,0.7,0.4269374,0.07827086,-14,-0.0477182027870634
"3597",15,23,0,2,237,1,0.043,1,0,-0.6,318,0,28,-28,0,-0.8,2273,0,0,-0.7,0,0.6,0.4269374,0.07827086,-56,-0.0477182027870634
"3598",15,23,0,2,238,1,0.043,1,0,-0.6,370,0,28,82,1,0.7,2595,1,1,0.9,1,0.6,0.4269374,0.07827086,54,-0.0477182027870634
"3599",15,23,0,2,239,1,0.043,1,0,-0.6,279,0,28,98,1,0.9,2519,1,1,0.9,1,0.6,0.4269374,0.07827086,70,-0.0477182027870634
"3600",15,23,0,2,240,1,0.043,0,0,-1,1296,1,100,100,0,-1,2671,1,0,-0.9,1,1,0.4269374,0.07827086,0,-0.0477182027870634
"3601",16,23,1,1,1,1,0.11767,0,0,-0.8,1808,1,92,92,0,-0.8,4498,1,0,-0.8,1,0.8,0.6286218,0.04066986,0,-0.073543493876285
"3602",16,23,1,1,2,1,0.11767,1,0,-0.6,3222,0,28,-28,0,-0.8,6182,0,0,-1,0,0.6,0.6286218,0.04066986,-56,-0.073543493876285
"3603",16,23,1,1,3,1,0.11767,0,1,0.6,3495,0,28,28,1,0.6,9280,0,0,-0.6,1,0.6,0.6286218,0.04066986,0,-0.073543493876285
"3604",16,23,1,1,4,1,0.11767,0,0,-0.9,2042,1,98,82,0,-0.7,5997,1,1,0.6,0,0.9,0.6286218,0.04066986,-16,-0.073543493876285
"3605",16,23,1,1,5,1,0.11767,0,0,-0.9,1544,1,98,100,0,-1,3714,1,0,-1,1,0.9,0.6286218,0.04066986,2,-0.073543493876285
"3606",16,23,1,1,6,1,0.11767,0,0,-0.6,1966,1,68,2,1,0.7,4726,0,1,0.9,0,0.6,0.6286218,0.04066986,-66,-0.073543493876285
"3607",16,23,1,1,7,1,0.11767,0,0,-0.6,3547,1,68,28,1,0.6,5642,0,1,0.9,0,0.6,0.6286218,0.04066986,-40,-0.073543493876285
"3608",16,23,1,1,8,1,0.11767,0,1,0.7,1127,0,2,2,1,0.7,3052,0,0,-0.7,1,0.7,0.6286218,0.04066986,0,-0.073543493876285
"3609",16,23,1,1,9,1,0.11767,0,1,0.6,2720,0,28,2,1,0.7,4690,0,1,0.6,0,0.6,0.6286218,0.04066986,-26,-0.073543493876285
"3610",16,23,1,1,10,1,0.11767,1,0,-0.6,3212,0,28,68,1,0.6,5297,1,1,0.7,1,0.6,0.6286218,0.04066986,40,-0.073543493876285
"3611",16,23,1,1,11,1,0.11767,1,1,0.9,1291,1,98,100,1,1,3266,1,1,0.6,1,0.9,0.6286218,0.04066986,2,-0.073543493876285
"3612",16,23,1,1,12,1,0.11767,1,1,0.9,1630,1,98,100,1,1,3580,1,1,0.9,1,0.9,0.6286218,0.04066986,2,-0.073543493876285
"3613",16,23,1,1,13,1,0.11767,1,0,-0.6,1610,0,28,28,0,-0.6,4290,0,0,-0.7,0,0.6,0.6286218,0.04066986,0,-0.073543493876285
"3614",16,23,1,1,14,1,0.11767,0,1,0.7,1511,0,2,-100,1,1,3906,0,1,1,0,0.7,0.6286218,0.04066986,-102,-0.073543493876285
"3615",16,23,1,1,15,1,0.11767,0,0,-0.6,1088,1,68,92,0,-0.8,3773,1,0,-0.7,1,0.6,0.6286218,0.04066986,24,-0.073543493876285
"3616",16,23,1,1,16,1,0.11767,0,0,-0.6,787,1,68,82,0,-0.7,2883,1,0,-0.6,1,0.6,0.6286218,0.04066986,14,-0.073543493876285
"3617",16,23,1,1,17,1,0.11767,1,0,-0.8,1346,0,-28,28,0,-0.6,4036,0,1,1,1,0.8,0.6286218,0.04066986,56,-0.073543493876285
"3618",16,23,1,1,18,1,0.11767,1,1,1,1968,1,100,100,1,1,3678,1,1,0.7,1,1,0.6286218,0.04066986,0,-0.073543493876285
"3619",16,23,1,1,19,1,0.11767,1,0,-0.6,951,0,28,28,0,-0.6,2736,0,1,0.6,1,0.6,0.6286218,0.04066986,0,-0.073543493876285
"3620",16,23,1,1,20,1,0.11767,1,1,0.9,1367,1,98,92,1,0.8,3612,1,0,-0.8,0,0.9,0.6286218,0.04066986,-6,-0.073543493876285
"3621",16,23,1,1,21,1,0.11767,1,1,0.9,2083,1,98,100,1,1,4028,1,1,0.8,1,0.9,0.6286218,0.04066986,2,-0.073543493876285
"3622",16,23,1,1,22,1,0.11767,1,1,0.9,1384,1,98,82,1,0.7,4779,1,0,-0.9,0,0.9,0.6286218,0.04066986,-16,-0.073543493876285
"3623",16,23,1,1,23,1,0.11767,1,1,0.8,2936,1,92,100,1,1,5041,1,1,0.9,1,0.8,0.6286218,0.04066986,8,-0.073543493876285
"3624",16,23,1,1,24,1,0.11767,1,1,0.6,1316,1,68,92,1,0.8,3996,1,1,1,1,0.6,0.6286218,0.04066986,24,-0.073543493876285
"3625",16,23,1,1,25,1,0.11767,0,0,-0.6,1514,1,68,92,0,-0.8,4194,1,0,-0.8,1,0.6,0.6286218,0.04066986,24,-0.073543493876285
"3626",16,23,1,1,26,1,0.11767,1,1,0.9,1354,1,98,100,1,1,3269,1,1,1,1,0.9,0.6286218,0.04066986,2,-0.073543493876285
"3627",16,23,1,1,27,1,0.11767,1,1,0.7,1442,1,82,100,1,1,3777,1,1,1,1,0.7,0.6286218,0.04066986,18,-0.073543493876285
"3628",16,23,1,1,28,1,0.11767,0,0,-1,1848,1,100,100,0,-1,3533,1,0,-1,1,1,0.6286218,0.04066986,0,-0.073543493876285
"3629",16,23,1,1,29,1,0.11767,1,0,-0.7,1013,0,2,-100,0,-1,3309,0,0,-0.9,0,0.7,0.6286218,0.04066986,-102,-0.073543493876285
"3630",16,23,1,1,30,1,0.11767,1,1,0.7,855,1,82,92,1,0.8,2785,1,1,0.8,1,0.7,0.6286218,0.04066986,10,-0.073543493876285
"3631",16,23,1,1,31,1,0.11767,1,1,0.8,1063,1,92,82,1,0.7,3009,1,0,-0.7,0,0.8,0.6286218,0.04066986,-10,-0.073543493876285
"3632",16,23,1,1,32,1,0.11767,0,1,0.8,1106,0,-28,-62,1,0.9,4241,0,1,0.7,0,0.8,0.6286218,0.04066986,-34,-0.073543493876285
"3633",16,23,1,1,33,1,0.11767,0,0,-0.6,597,1,68,68,0,-0.6,2347,1,1,0.8,0,0.6,0.6286218,0.04066986,0,-0.073543493876285
"3634",16,23,1,1,34,1,0.11767,1,1,0.7,952,1,82,92,1,0.8,2912,1,1,0.9,1,0.7,0.6286218,0.04066986,10,-0.073543493876285
